epoch,mean_ret,mean_len,pi_loss,vf_loss,kl,pi_iters,n_episodes,rmse_curve,rmse_line,rmse_hold,elapsed_s
283,-158.6523,250.0,-0.006771,184.503937,0.017160,5,8,0.7945,1.2018,nan,6.00
284,-168.0103,250.0,-0.004918,192.682632,0.016684,5,8,0.7600,1.1642,nan,5.72
285,-154.2039,250.0,-0.008738,147.119858,0.015315,6,8,0.8304,1.0406,nan,5.73
286,-181.3589,250.0,-0.004795,240.519638,0.015457,8,8,0.7982,1.3044,nan,5.37
287,-202.5932,250.0,-0.027423,327.599274,0.015016,41,8,0.8120,1.2418,nan,5.69
288,-160.3133,250.0,-0.010504,168.627258,0.015516,12,8,0.7919,1.1614,nan,5.49
289,-145.5361,250.0,-0.034500,125.520981,0.015077,74,8,0.8375,0.9455,nan,5.75
290,-148.2360,250.0,-0.035051,146.883560,0.014761,80,8,0.7694,1.9376,nan,5.73
291,-161.8120,250.0,-0.009134,178.610229,0.017111,6,8,0.7401,1.1453,nan,5.76
292,-136.7648,250.0,-0.005751,100.027351,0.019910,6,8,0.8350,0.9136,nan,5.55
293,-126.7351,250.0,-0.002421,73.467239,0.018612,3,8,0.8113,0.7900,nan,5.56
294,-157.2760,250.0,-0.002782,169.272247,0.017674,4,8,0.8302,1.2757,nan,5.50
295,-161.6268,250.0,-0.005958,181.142456,0.016736,4,8,0.8380,1.1502,nan,5.59
296,-188.1246,250.0,-0.008692,269.995941,0.019044,5,8,0.8139,1.2326,nan,5.35
297,-196.8176,250.0,-0.007242,255.150909,0.015245,10,8,nan,1.2368,nan,5.75
298,-202.1622,250.0,-0.006731,296.570740,0.015959,7,8,0.8571,1.1837,nan,5.54
299,-156.4527,250.0,-0.005203,143.689575,0.019616,5,8,0.8202,1.0865,nan,5.57
300,-164.1485,250.0,-0.003705,169.059647,0.018571,4,8,0.7736,1.1343,nan,5.45
301,-205.2334,250.0,-0.006885,455.283539,0.016605,6,8,0.6724,1.4901,nan,5.72
302,-171.4378,250.0,-0.037283,179.445770,0.009325,80,8,0.7407,1.2470,nan,6.75
303,-164.1609,250.0,-0.006131,191.289474,0.015338,5,8,0.7763,1.3124,nan,6.54
304,-144.2247,250.0,-0.019247,127.760719,0.015045,27,8,0.7958,1.3009,nan,5.98
305,-160.9994,250.0,-0.007862,158.208237,0.016109,6,8,0.8371,1.0088,nan,6.01
306,-147.2745,250.0,-0.005645,159.886841,0.016051,7,8,0.7552,1.3070,nan,6.24
307,-156.3711,250.0,-0.008940,135.929138,0.015704,10,8,0.8246,1.2070,nan,5.67
308,-171.4774,250.0,-0.005398,183.175369,0.015971,5,8,0.7524,1.1342,nan,5.70
309,-143.2892,250.0,-0.005376,133.120270,0.015610,7,8,0.7798,1.0380,nan,5.49
310,-152.2069,250.0,-0.008369,158.585770,0.015808,9,8,0.7309,1.2510,nan,5.63
311,-201.7433,250.0,-0.003746,324.156921,0.016257,3,8,0.6698,1.5948,nan,5.69
312,-147.5461,250.0,-0.007942,160.637360,0.015981,6,8,0.7665,0.9936,nan,5.77
313,-149.9675,250.0,-0.003949,145.987732,0.015010,5,8,0.7767,1.1196,nan,5.83
314,-160.2892,250.0,-0.003859,179.740189,0.015946,6,8,0.7219,1.4549,nan,5.79
315,-176.8808,250.0,-0.006771,216.422348,0.018163,8,8,0.8388,1.5276,nan,5.71
316,-159.0124,250.0,-0.008037,190.792953,0.016582,6,8,0.7128,1.0846,nan,5.70
317,-169.3579,250.0,-0.005349,194.233429,0.015377,7,8,0.7536,1.3286,nan,5.87
318,-171.7001,250.0,-0.006276,206.718536,0.016111,5,8,0.7611,1.1167,nan,5.49
319,-128.7385,250.0,-0.007716,102.954185,0.016159,10,8,0.7555,1.0948,nan,5.57
320,-140.9723,250.0,-0.003217,133.365799,0.017077,4,8,0.7618,1.1093,nan,5.60
321,-190.7522,250.0,-0.006188,291.461823,0.021328,5,8,0.7882,1.3946,nan,5.55
322,-160.7655,250.0,-0.021876,158.789032,0.015006,29,8,0.7014,1.2797,nan,5.44
323,-137.8629,250.0,-0.007294,127.179581,0.017456,4,8,0.8252,1.0700,nan,5.57
324,-154.7281,250.0,-0.006077,146.274872,0.017056,4,8,0.7462,1.2244,nan,5.69
325,-157.8471,250.0,-0.003233,156.403214,0.016486,4,8,0.7896,1.0384,nan,5.71
326,-144.6295,250.0,-0.006913,126.208359,0.016370,8,8,0.6916,1.0796,nan,5.62
327,-174.4868,250.0,-0.008144,212.702393,0.016310,8,8,0.7085,1.4309,nan,5.48
328,-147.9263,250.0,-0.012936,123.245079,0.015845,11,8,0.8603,1.1707,nan,5.60
329,-150.9616,250.0,-0.008916,154.854904,0.015735,13,8,0.6776,1.2139,nan,5.52
330,-168.1475,250.0,-0.007313,229.945419,0.015570,7,8,0.7193,1.2122,nan,5.83
331,-132.9150,250.0,-0.008300,91.272659,0.016868,7,8,0.7444,1.3654,nan,5.63
332,-169.7677,250.0,-0.031391,243.825577,0.014749,80,8,0.7588,1.2081,nan,5.76
333,-167.5262,250.0,-0.006618,168.256241,0.019449,4,8,0.6267,1.4267,nan,5.46
334,-156.0113,250.0,-0.005517,194.861572,0.015068,6,8,0.7585,1.1386,nan,5.50
335,-155.8377,250.0,-0.007379,138.799545,0.017238,8,8,0.7513,1.2430,nan,5.71
336,-158.3750,250.0,-0.006260,158.037003,0.015497,9,8,0.8301,1.1068,nan,5.59
337,-138.1811,250.0,-0.031500,115.850250,0.013299,80,8,0.7374,0.9751,nan,5.95
338,-162.2159,250.0,-0.006865,155.977127,0.015648,5,8,0.7236,1.3841,nan,5.47
339,-165.9394,250.0,-0.004512,179.911621,0.018783,4,8,0.6878,1.1249,nan,5.51
340,-179.7599,250.0,-0.004534,259.204163,0.016719,6,8,0.8653,1.3553,nan,5.71
341,-174.2196,250.0,-0.028149,196.250595,0.015182,64,8,0.7353,1.2425,nan,5.68
342,-144.5987,250.0,-0.020906,128.561874,0.015098,33,8,0.6777,1.2410,nan,5.75
343,-177.3685,250.0,-0.007867,208.106613,0.015202,5,8,0.6880,1.2395,nan,5.70
344,-178.4243,250.0,-0.006462,262.549835,0.015497,6,8,0.7466,1.4314,nan,5.86
345,-142.2473,250.0,-0.002558,120.413528,0.015464,3,8,0.6825,1.2196,nan,5.91
346,-178.1988,250.0,-0.006535,262.621155,0.020182,5,8,0.7572,1.1947,nan,5.90
347,-132.2036,250.0,-0.007003,113.799484,0.017468,6,8,0.6737,1.0729,nan,5.67
348,-146.2325,250.0,-0.004430,138.591354,0.015052,4,8,0.7614,0.9363,nan,5.81
349,-158.1434,250.0,-0.003318,167.041962,0.016296,5,8,0.7778,1.1463,nan,5.78
350,-214.1743,250.0,-0.005199,316.042938,0.015615,6,8,0.8002,1.3884,nan,5.49
