t,f_ext_x,f_ext_y,f_ext_z,f_ext_phi,f_ext_motion_0,f_ext_motion_1,f_ext_motion_2,f_ext_motion_3,f_ext_motion_4,tau_v_0,tau_v_1,tau_v_2,tau_v_3,tau_v_4,tau_v_5,tau_v_6,tau_x_0,tau_x_1,tau_x_2,tau_x_3,tau_x_4,tau_x_5,tau_x_6,tau_phi_0,tau_phi_1,tau_phi_2,tau_phi_3,tau_phi_4,tau_phi_5,tau_phi_6,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6
1.630000000000000060e-01,-1.322753917990954431e+00,-7.762298447110592692e-01,-1.062806264242468401e+01,-1.064931034307223534e+01,-1.322753917990954431e+00,-3.878627593080203884e-01,1.976460186071445024e+00,4.993100680900028898e+00,2.548463374165725881e-01,-1.666879841892618064e+00,-1.463734354286373163e-01,-2.235412832222564428e-01,-1.016155686419255300e-01,-5.051287650181927047e-01,-2.807244219411041825e-03,2.969608107764208360e-01,1.991054403394102224e+00,-2.124079852446227393e-02,2.576706954800670690e+00,-1.596882382901189668e-01,-6.703785207893312448e-01,-4.227909021199091621e-02,-6.975754450150152275e-01,-1.910571346200906628e-01,5.199770952973497451e+00,1.504333741484176479e-01,-2.669329957016160382e+00,-9.651258899857606197e-03,-9.712276982534668868e-01,-3.778309906580394420e-17,1.331174268813934969e-01,5.032156719020397517e+00,2.503599045726832006e+00,-2.930633763948204518e+00,-1.185158544707381578e+00,-1.016314032684868973e+00,-4.006146342385943915e-01
1.640000000000000069e-01,-1.318088350492058414e+00,-7.820156828653682668e-01,-1.063114169021672595e+01,-1.065274144572491011e+01,-1.318088350492058414e+00,-3.896432422694831588e-01,1.981070674898918638e+00,4.995560229248461326e+00,2.538130009734291259e-01,-1.637498963741057079e+00,-1.436107685584704086e-01,-2.196202100182020334e-01,-9.968964046951359070e-02,-4.962227852699061525e-01,-2.786753955193297175e-03,2.917213461986561951e-01,1.993473830697392035e+00,-3.389156330685770546e-02,2.575592072125352683e+00,-1.231041931406740841e-01,-6.689055776290453448e-01,-4.153478718795133168e-02,-6.934721325761377120e-01,-1.934993170969421250e-01,5.214293454041274423e+00,1.481959254636798506e-01,-2.676802982550011478e+00,-9.396546842141287673e-03,-9.739021686001587685e-01,0.000000000000000000e+00,1.624755498593928316e-01,5.036791122175946711e+00,2.504167787570830583e+00,-2.899596816160199264e+00,-1.174524909741092804e+00,-1.018223709743303340e+00,-4.017507863774815169e-01
1.650000000000000078e-01,-1.311691884300043132e+00,-7.942146201843166553e-01,-1.063608949430150830e+01,-1.065830053510674169e+01,-1.311691884300043132e+00,-3.972484072325619398e-01,1.987679634334884149e+00,4.999135591466814077e+00,2.498452821060819784e-01,-1.570204876551752449e+00,-1.375179683828000599e-01,-2.106112438832239420e-01,-9.545792262489787017e-02,-4.758254261323295320e-01,-2.701113279900281116e-03,2.797263852695495157e-01,1.953311447582888771e+00,-1.966572956615207993e-02,2.521393677380372011e+00,-1.492672918561260553e-01,-6.674437408191979948e-01,-4.302776111147955246e-02,-6.941691868846809887e-01,-1.951315908053196380e-01,5.200236080412111050e+00,1.448253482191227681e-01,-2.669625184027939468e+00,-9.052114982593163078e-03,-9.712358081687512135e-01,2.254642380520504778e-17,1.879749802258166014e-01,5.043052382463159233e+00,2.455607781716270921e+00,-2.914350398508963380e+00,-1.152321281934120645e+00,-1.016964682560131061e+00,-4.144428016151314731e-01
1.660000000000000087e-01,-1.304826261365990003e+00,-8.127833880780580555e-01,-1.064202664020190703e+01,-1.066497711910401414e+01,-1.304826261365990003e+00,-4.142594545578419107e-01,1.995683175062803683e+00,5.002809690209770288e+00,2.428467158773005563e-01,-1.524851577863085561e+00,-1.334865631977638079e-01,-2.045332214159053807e-01,-9.265631527726085614e-02,-4.620802991520338576e-01,-2.632605170895945500e-03,2.716447221853694471e-01,1.977905377367528139e+00,-2.409995687848345142e-02,2.542032642579350021e+00,-1.342850860260542400e-01,-6.708399426588046444e-01,-4.245322525976532452e-02,-6.909631827721275377e-01,-1.959426714897010424e-01,5.204596788357298109e+00,1.440399988794559272e-01,-2.671872240115522601e+00,-8.964079890610302317e-03,-9.720369817833475201e-01,1.517319206207955949e-17,2.571111280147415634e-01,5.047010268281050926e+00,2.481539420042900623e+00,-2.898813641418837683e+00,-1.141884321701448712e+00,-1.017122812214008798e+00,-4.193184605867580905e-01
1.670000000000000095e-01,-1.297627598248938918e+00,-8.317833463459302079e-01,-1.064904010353252772e+01,-1.067281336791724833e+01,-1.297627598248938918e+00,-4.300854281527934919e-01,2.003890358703033225e+00,5.007253547477835909e+00,2.356853176656159565e-01,-1.512365089697665477e+00,-1.322607055566404899e-01,-2.028680825214325689e-01,-9.179806869246469325e-02,-4.582916306146086471e-01,-2.632267073306809608e-03,2.694147039721264125e-01,2.041335514573697996e+00,-1.045780206490880097e-02,2.594232117178559172e+00,-1.569127446810968662e-01,-6.804035456884125477e-01,-4.397529978887580043e-02,-6.828587451043404144e-01,-1.968027949500614215e-01,5.189919750856940794e+00,1.416434354281740637e-01,-2.664362066709866195e+00,-8.729659839487449030e-03,-9.692660622974925699e-01,-3.770505711638813655e-17,3.321676299259710419e-01,5.047201243235392099e+00,2.533007470085300916e+00,-2.913072880083428018e+00,-1.147424836142508564e+00,-1.015873629159675051e+00,-4.134440411322140019e-01
1.680000000000000104e-01,-1.289051789094489697e+00,-8.492182328478845577e-01,-1.065840990542270106e+01,-1.068304506478214755e+01,-1.289051789094489697e+00,-4.420649984423584145e-01,2.011804466634564470e+00,5.013096521480187029e+00,2.292874662565025368e-01,-1.494817687404065287e+00,-1.305405019562602131e-01,-2.005330824298204584e-01,-9.059326555149722904e-02,-4.529691957909728894e-01,-2.631596505063478388e-03,2.662818735914523338e-01,1.946693709643131598e+00,-3.577038967069032932e-02,2.498602745343228460e+00,-9.590376155636309852e-02,-6.634560139120537769e-01,-4.093281685570867440e-02,-6.828734177659838700e-01,-2.003769765939635017e-01,5.218429949489608255e+00,1.390501412762248090e-01,-2.679018530723023428e+00,-8.413641083711492080e-03,-9.745427768355622300e-01,0.000000000000000000e+00,2.514990456451027256e-01,5.052119057862657137e+00,2.437119804189632699e+00,-2.865515557830883964e+00,-1.124838850786738176e+00,-1.018107190196334333e+00,-4.165915441745315362e-01
1.690000000000000113e-01,-1.278449097994746264e+00,-8.723536705102370448e-01,-1.066980528583549948e+01,-1.069548663516001241e+01,-1.278449097994746264e+00,-4.607726133456706563e-01,2.021441800315688653e+00,5.020071922641276885e+00,2.203155009029911238e-01,-1.415998771629251696e+00,-1.235073876364817802e-01,-1.899739536650475735e-01,-8.570544869258028831e-02,-4.290839485090519045e-01,-2.516782311617981813e-03,2.522378020792927500e-01,1.954790066352986910e+00,-4.420876083266173269e-03,2.498897397506659068e+00,-1.621643998865206771e-01,-6.680122571547102428e-01,-4.701658790899879842e-02,-6.826225145911333225e-01,-2.007423475330317730e-01,5.177689952837851273e+00,1.353146273235857899e-01,-2.658163440198929361e+00,-8.064257551107810451e-03,-9.669062740729147398e-01,2.319433778341764051e-17,3.380489471907033305e-01,5.049761689118103192e+00,2.444238071165197201e+00,-2.906033288778030244e+00,-1.105160463214869937e+00,-1.016439644293531508e+00,-4.303847125118405725e-01
1.700000000000000122e-01,-1.268358930578252997e+00,-9.019907603411784214e-01,-1.068554238853140426e+01,-1.071254648978010415e+01,-1.268358930578252997e+00,-4.855421435285490195e-01,2.032963504635676877e+00,5.028814953959267697e+00,2.083000806321629872e-01,-1.352684572884119474e+00,-1.178366690034691189e-01,-1.814920795799750131e-01,-8.175430396355086449e-02,-4.098924922566705153e-01,-2.429606215971618580e-03,2.409527177958944721e-01,1.959894462223897627e+00,-6.011365643040416339e-03,2.502175022239623292e+00,-1.532434082740370129e-01,-6.692314345949174070e-01,-4.787891226532747097e-02,-6.821074998849145921e-01,-2.027612545723825044e-01,5.176793152476773407e+00,1.324766184467499053e-01,-2.657734198876869236e+00,-7.764124148144588462e-03,-9.666990978781949684e-01,-2.342754192396831701e-17,4.044486347673956761e-01,5.052945117830264010e+00,2.453159561106398101e+00,-2.892731911114457155e+00,-1.086888050999732513e+00,-1.017007616359494104e+00,-4.411547820890201477e-01
1.710000000000000131e-01,-1.260056128219867899e+00,-9.333796559597744569e-01,-1.070828777932789144e+01,-1.073656438231394539e+01,-1.260056128219867899e+00,-5.145969408092465613e-01,2.044803272230443891e+00,5.039827469515222980e+00,1.953513922954964732e-01,-1.293224468538803240e+00,-1.126090395570209790e-01,-1.735182037047293957e-01,-7.812249872025030240e-02,-3.918729910682829387e-01,-2.330933499588246516e-03,2.303589936842480035e-01,1.963786981054430614e+00,-8.029923579632334760e-03,2.507487997958010695e+00,-1.473911024468506359e-01,-6.697487412300741072e-01,-4.821409616648571206e-02,-6.825491235246354815e-01,-2.034159549499640340e-01,5.175923782156866437e+00,1.315095165772402763e-01,-2.657298122636581716e+00,-7.662506629764577644e-03,-9.665234614254980539e-01,0.000000000000000000e+00,4.671465575656632563e-01,5.055284819020213760e+00,2.465479310830521520e+00,-2.882811723803683002e+00,-1.069284238928121633e+00,-1.017068491091571936e+00,-4.521901298403874780e-01
1.720000000000000140e-01,-1.251454306345364476e+00,-9.627096987696802666e-01,-1.073282011680071335e+01,-1.076238679763677197e+01,-1.251454306345364476e+00,-5.396925437330020170e-01,2.056589555177048112e+00,5.051919933863316281e+00,1.832914997890250919e-01,-1.263552586789247867e+00,-1.099155360609179316e-01,-1.695497488923747298e-01,-7.624227971108726853e-02,-3.828795745577268650e-01,-2.296276680105306580e-03,2.250698764916881089e-01,1.994612846433552855e+00,-8.834356231933959691e-03,2.530441240241798173e+00,-1.376351469891070323e-01,-6.743994612465546989e-01,-4.810813628058725061e-02,-6.775642832851233033e-01,-2.050302342685649537e-01,5.177076402983061598e+00,1.293752568643333212e-01,-2.657910790432436610e+00,-7.435866996425444068e-03,-9.667091428465539593e-01,0.000000000000000000e+00,5.260300253757399513e-01,5.058326510690209332e+00,2.490266748213756820e+00,-2.871788217132630994e+00,-1.064714902800707019e+00,-1.017113555807246605e+00,-4.524944067934352221e-01
1.730000000000000149e-01,-1.242144292265475958e+00,-9.861559795437179199e-01,-1.075312680830358580e+01,-1.078384869764083831e+01,-1.242144292265475958e+00,-5.575365798197391420e-01,2.067272211064422383e+00,5.062552442364814276e+00,1.738263768853131053e-01,-1.168584298868234672e+00,-1.015154194076694216e-01,-1.568210948456747467e-01,-7.039796982302451434e-02,-3.540978813208300879e-01,-2.148024638379903307e-03,2.081477999708209181e-01,2.004921122944799183e+00,-2.081821988875204310e-02,2.539320409613489371e+00,-1.074386892238748115e-01,-6.769347504721873188e-01,-4.502825803387236481e-02,-6.780279615823142647e-01,-2.079662002625209949e-01,5.192890521007824667e+00,1.266233522535932243e-01,-2.666058843808152723e+00,-7.124385562815400627e-03,-9.696182752587483300e-01,0.000000000000000000e+00,6.283706238140434053e-01,5.070556881711403285e+00,2.509122667021407960e+00,-2.843895502855052104e+00,-1.038157017355832767e+00,-1.016794557931000487e+00,-4.698801616114933744e-01
1.740000000000000158e-01,-1.231395745696365118e+00,-1.001990251086626760e+00,-1.076517308322852884e+01,-1.079671575407111916e+01,-1.231395745696365118e+00,-5.690912940233849859e-01,2.076470901349390719e+00,5.069859577183234656e+00,1.677074154345178925e-01,-1.171288809638489692e+00,-1.016404987787505598e-01,-1.572007091653285782e-01,-7.046571353874872545e-02,-3.549181739500257282e-01,-2.173601741617788279e-03,2.086274400188427580e-01,2.031134250562366184e+00,-2.612119224408374768e-02,2.566928912542712826e+00,-8.806713455691456138e-02,-6.795807183648685523e-01,-4.690925057674752430e-02,-6.759006930888671327e-01,-2.098019362720963399e-01,5.193133377325001021e+00,1.241366910497335718e-01,-2.666221646495879227e+00,-6.862812793028471268e-03,-9.696365551047219089e-01,0.000000000000000000e+00,6.500435046517800686e-01,5.065371686302166943e+00,2.533864894427117598e+00,-2.824754494591542375e+00,-1.041361705107922697e+00,-1.018719407423087198e+00,-4.672732530700243747e-01
1.750000000000000167e-01,-1.218766407177875655e+00,-1.011089825537691889e+00,-1.076709732398672159e+01,-1.079923896991288323e+01,-1.218766407177875655e+00,-5.736942480300937230e-01,2.084687090878107885e+00,5.073335068670585812e+00,1.645331573583488916e-01,-1.012094459707614247e+00,-8.771733623278790692e-02,-1.358483694663389640e-01,-6.079374398389201378e-02,-3.066764040740336261e-01,-1.898416965282111830e-03,1.802673876754795623e-01,2.013092277881828984e+00,-2.897057501634339033e-02,2.548354297564510595e+00,-8.032102177907263219e-02,-6.796486844282523254e-01,-4.614994221693659998e-02,-6.801126022130549176e-01,-2.119822396570573975e-01,5.194453635742625863e+00,1.212741948482630866e-01,-2.666926690518697018e+00,-6.559536809293871860e-03,-9.698430545357338284e-01,1.323056397258096387e-17,7.890155785171573122e-01,5.077765724493494837e+00,2.533780122946434510e+00,-2.808041456281662018e+00,-9.928846253115798381e-01,-1.017891413717952442e+00,-4.998452145375753553e-01
1.759999999999999898e-01,-1.206128309378049934e+00,-1.018841133098213003e+00,-1.076053235991687984e+01,-1.079308057491329542e+01,-1.206128309378049934e+00,-5.800910503881666624e-01,2.092693170541583214e+00,5.072859276819711383e+00,1.617834808649487588e-01,-9.434673697566284822e-01,-8.173514624554270580e-02,-1.266400182107448036e-01,-5.664209392805621968e-02,-2.858802241817620104e-01,-1.775959021390104879e-03,1.680423631371372184e-01,1.951141731926858247e+00,-2.855095082512237176e-02,2.490175294024204788e+00,-8.556943794932664327e-02,-6.706121655725266750e-01,-4.647708684565466514e-02,-6.847148509415228457e-01,-2.125011380009163564e-01,5.188109188325809029e+00,1.200819683445056296e-01,-2.663685451288995143e+00,-6.439868891645784618e-03,-9.686455280359864695e-01,3.767632447818499609e-17,7.951732241693134640e-01,5.077823091255143417e+00,2.483617244157965587e+00,-2.805896983166377812e+00,-9.629322586459345690e-01,-1.016898573903031400e+00,-5.166724878043855718e-01
1.769999999999999907e-01,-1.194606122399424208e+00,-1.030325764860499538e+00,-1.074797782514539968e+01,-1.078118883630991576e+01,-1.194606122399424208e+00,-5.886983840465975781e-01,2.101916750354205110e+00,5.070005196227349131e+00,1.572708797274909309e-01,-9.203782942645180043e-01,-7.965882270423781109e-02,-1.235497102736368980e-01,-5.519156458242963775e-02,-2.788829377428941325e-01,-1.746333224168210990e-03,1.639275671816790014e-01,1.986905591946352967e+00,-1.503472563674999700e-02,2.518781443042992674e+00,-1.082209840161041381e-01,-6.790996333376173588e-01,-4.985660277831824305e-02,-6.837019847860009714e-01,-2.133249565531375458e-01,5.168590193075480954e+00,1.174219602375501659e-01,-2.653705063938128994e+00,-6.181873221851820824e-03,-9.649769756034358714e-01,0.000000000000000000e+00,8.532023411286973058e-01,5.073896644734493755e+00,2.512653693006905886e+00,-2.817117612536662818e+00,-9.641644443023633659e-01,-1.016579911605922426e+00,-5.197744176043219699e-01
1.779999999999999916e-01,-1.186910089411730596e+00,-1.041246346347947327e+00,-1.073687697285971687e+01,-1.077082691275359494e+01,-1.186910089411730596e+00,-5.949863020364666299e-01,2.110834394035075334e+00,5.067419537548063069e+00,1.530235254041008575e-01,-8.355376587838335700e-01,-7.221748793537291489e-02,-1.121722965324405130e-01,-5.002118074886476723e-02,-2.531730240333205373e-01,-1.603093568664748199e-03,1.488129855943420565e-01,2.031427357958954794e+00,4.131508310673254365e-03,2.552802143601362594e+00,-1.440384859606995693e-01,-6.891461801511888918e-01,-5.244522248194013331e-02,-6.810056546652399900e-01,-2.148916186689280028e-01,5.147608550705098374e+00,1.136695003103644075e-01,-2.642983231928526688e+00,-5.806970453446904865e-03,-9.610210743326922378e-01,2.482831515401415808e-17,9.809980805061931930e-01,5.079522571080398841e+00,2.554299347379286544e+00,-2.837042898638091337e+00,-9.481261746379563427e-01,-1.015069390383297243e+00,-5.321926690708979057e-01
1.789999999999999925e-01,-1.184299321212199718e+00,-1.045859741289425271e+00,-1.073183523485158908e+01,-1.076621245499800672e+01,-1.184299321212199718e+00,-5.956336796201210371e-01,2.117602749093745906e+00,5.066515293627629646e+00,1.516284420639879005e-01,-7.803316455637860916e-01,-6.737394516351828677e-02,-1.047709265546713508e-01,-4.664952530440568540e-02,-2.364436585931143364e-01,-1.511457787680171860e-03,1.389777465227713948e-01,2.021767208309543928e+00,-4.570643715153156414e-03,2.545191899673902469e+00,-1.226504620601201467e-01,-6.895506450213008121e-01,-5.135627278800428130e-02,-6.849824965688144918e-01,-2.173508730621667717e-01,5.158537417170937722e+00,1.112256282129815005e-01,-2.648625775330472276e+00,-5.535249033040597066e-03,-9.630287775916523962e-01,2.511240398317074045e-17,1.024084689683591121e+00,5.086592828292266333e+00,2.551646601332212327e+00,-2.817925762694998060e+00,-9.315295526474557386e-01,-1.015896508167337009e+00,-5.460047500460430969e-01
1.799999999999999933e-01,-1.184820902031096246e+00,-1.044127030962121339e+00,-1.073166555194434935e+01,-1.076621323042261125e+01,-1.184820902031096246e+00,-5.894908418694202457e-01,2.122491384163853301e+00,5.067303709795075939e+00,1.531372789924545508e-01,-6.993727971445273806e-01,-6.031337482837385855e-02,-9.390882135131288500e-02,-4.174408278315628468e-02,-2.119103909068195957e-01,-1.368659824481781393e-03,1.245556641892785615e-01,2.046269215902613681e+00,4.025848258355122292e-03,2.568689196211396464e+00,-1.397238113426009509e-01,-6.944691803138027808e-01,-5.255390748142842183e-02,-6.849994113718542721e-01,-2.191521854524164648e-01,5.151008051811433397e+00,1.082064053189764896e-01,-2.644809860030875814e+00,-5.226279861519656303e-03,-9.615897717519086285e-01,2.532033779390261507e-17,1.127744233305669752e+00,5.094720525241415388e+00,2.582986780179060027e+00,-2.826277754156633293e+00,-9.116058510821420935e-01,-1.015512339057818902e+00,-5.604437471825757244e-01
1.809999999999999942e-01,-1.188206086646318660e+00,-1.040889014599724938e+00,-1.073634384395821506e+01,-1.077084621677671095e+01,-1.188206086646318660e+00,-5.842951745142845876e-01,2.126530600938742577e+00,5.069292854713049579e+00,1.552889834731299157e-01,-6.628678441642267272e-01,-5.714159776700488552e-02,-8.900985919624818110e-02,-3.954453964902993751e-02,-2.008487121371504702e-01,-1.301636603281073864e-03,1.180533124449764937e-01,1.958631291421241372e+00,3.459549807966092166e-03,2.486614576263237897e+00,-1.454297630091659355e-01,-6.818207851749550352e-01,-5.260719381105882081e-02,-6.918337851655300685e-01,-2.200147794731949491e-01,5.151420914485829172e+00,1.071007244950538534e-01,-2.645041187722524612e+00,-5.106205579311565677e-03,-9.616548930489239311e-01,0.000000000000000000e+00,1.075748667783819723e+00,5.097738866526790424e+00,2.504705441562043333e+00,-2.830015490380720866e+00,-8.877757028914170512e-01,-1.015563723463263734e+00,-5.737804727205535471e-01
1.819999999999999951e-01,-1.193473893679015241e+00,-1.041971704666955212e+00,-1.074567828287146476e+01,-1.078039612688383109e+01,-1.193473893679015241e+00,-5.816924786947750281e-01,2.131710360252512704e+00,5.073389230994256316e+00,1.555406420629006914e-01,-6.071484597355808477e-01,-5.228948676202891527e-02,-8.153221453789032125e-02,-3.616705273889096739e-02,-1.839636125345222029e-01,-1.203634263254166380e-03,1.081272331651594171e-01,2.000558130163880399e+00,2.272009344617414300e-02,2.523878485741749778e+00,-1.838816420281903508e-01,-6.893092540658467549e-01,-5.631855357326980699e-02,-6.891113740958190181e-01,-2.207471034832312884e-01,5.131851299538382705e+00,1.045343384425745370e-01,-2.635054756414744848e+00,-4.868910937515092199e-03,-9.579788673261948606e-01,2.550426040843779524e-17,1.172662566945068097e+00,5.102281906222527752e+00,2.546880609646434035e+00,-2.855103451181826291e+00,-8.781417775378840274e-01,-1.015501055162718824e+00,-5.809841409306596427e-01
1.829999999999999960e-01,-1.201703635563511563e+00,-1.045642673964827019e+00,-1.076138666537037913e+01,-1.079654957284969008e+01,-1.201703635563511563e+00,-5.790758881415305481e-01,2.137215014227178855e+00,5.079815459281074475e+00,1.546831550487662299e-01,-5.994956033676488438e-01,-5.156509217495842956e-02,-8.051289014878357242e-02,-3.565488305542297703e-02,-1.816429775630627741e-01,-1.200504762097961368e-03,1.067616934769002046e-01,1.994604797707216548e+00,2.166931881253871678e-02,2.512032764788588057e+00,-1.769880979612716287e-01,-6.885261111014038260e-01,-5.548455730496045651e-02,-6.866845588362088249e-01,-2.238102822506181366e-01,5.140790404839907346e+00,1.012080447246225395e-01,-2.639704286412944523e+00,-4.495500373480738887e-03,-9.596102379854428710e-01,0.000000000000000000e+00,1.171298912088949651e+00,5.110894631477487238e+00,2.532727919364426761e+00,-2.852347267429639288e+00,-8.746645890379474153e-01,-1.016295300052501238e+00,-5.799228653593085925e-01
1.839999999999999969e-01,-1.211607334448542073e+00,-1.049654516160182904e+00,-1.077742088553588218e+01,-1.081298239359738211e+01,-1.211607334448542073e+00,-5.779163460515114314e-01,2.142775428278752781e+00,5.086042083339735953e+00,1.536892937986571450e-01,-5.231912937142126907e-01,-4.495479620166309420e-02,-7.027177733137178473e-02,-3.107221332453334595e-02,-1.585219475580858517e-01,-1.057219780942788385e-03,9.317092905100848865e-02,1.968007853315252076e+00,1.085951945464472615e-02,2.488210443324891941e+00,-1.511978659685377369e-01,-6.863645838825178647e-01,-5.449616602416774286e-02,-6.916829870342253717e-01,-2.267117399052822058e-01,5.158307734867293881e+00,9.872602784777810558e-02,-2.648735596940808179e+00,-4.208847301118309042e-03,-9.628478617993025956e-01,3.744464621130470824e-17,1.218104819695757124e+00,5.124212458120275038e+00,2.516664693841298206e+00,-2.831005676233878887e+00,-8.490953787417219178e-01,-1.018401247604413307e+00,-5.985120579832168275e-01
1.849999999999999978e-01,-1.220448198357291458e+00,-1.055552932293664981e+00,-1.078744099302699233e+01,-1.082351503840129503e+01,-1.220448198357291458e+00,-5.784439336824045430e-01,2.149035145200148378e+00,5.090049204827593599e+00,1.518571542033563260e-01,-4.614334404877089013e-01,-3.960336434231867542e-02,-6.198278183873003749e-02,-2.735980348620795435e-02,-1.398083997289666647e-01,-9.419636107243972495e-04,8.217083921265586066e-02,1.955763883898047339e+00,1.394535164786363593e-02,2.473195282198360712e+00,-1.554877913735224493e-01,-6.850498148906394302e-01,-5.504714688466596367e-02,-6.914533707224468362e-01,-2.291613414421395656e-01,5.160476612156656095e+00,9.565797255215702233e-02,-2.649907094048368883e+00,-3.880135491653954362e-03,-9.632198803205712645e-01,5.295188546499799466e-17,1.265169101968198762e+00,5.134818599462200872e+00,2.506870472911787662e+00,-2.832754688908099450e+00,-8.287383501112600692e-01,-1.019208990815961613e+00,-6.092825315097909478e-01
1.859999999999999987e-01,-1.228304816814129508e+00,-1.066130911502120693e+00,-1.079446647417644733e+01,-1.083109896010596707e+01,-1.228304816814129508e+00,-5.868874670420678452e-01,2.156299320379963635e+00,5.092492722068695521e+00,1.478350261449824510e-01,-4.361418696754417734e-01,-3.741828547644489994e-02,-5.858704974990862346e-02,-2.584616704513494415e-02,-1.321449180268573498e-01,-8.933322739427620746e-04,7.766632426699157654e-02,1.886691676740754886e+00,1.741028905249903877e-02,2.411347369342455416e+00,-1.691579594218478866e-01,-6.745492478174841544e-01,-5.692920610262547365e-02,-6.973707753418658672e-01,-2.298217334430711634e-01,5.155859102344999556e+00,9.444355535856843731e-02,-2.647562803693068734e+00,-3.754930972995011457e-03,-9.623478830668628081e-01,-3.742379361946574458e-17,1.220728073622241894e+00,5.135851105921053872e+00,2.447203874951115132e+00,-2.842566930160051797e+00,-8.104490968173365673e-01,-1.020170421443431064e+00,-6.197044510748742630e-01
1.869999999999999996e-01,-1.233663764686541153e+00,-1.082440350309217703e+00,-1.080369204429742780e+01,-1.084128003724849165e+01,-1.233663764686541153e+00,-5.984029194032929322e-01,2.164998549176664344e+00,5.096666438348069761e+00,1.412401863090964049e-01,-4.293352727739926378e-01,-3.679740130285262534e-02,-5.767751599852911915e-02,-2.540532299669875926e-02,-1.300817554316466007e-01,-8.874256688505404453e-04,7.645269188099224067e-02,1.933976586664845509e+00,2.310950335138756487e-02,2.449068167699008036e+00,-1.694280345959676692e-01,-6.831821684120845672e-01,-5.969689906784559491e-02,-6.927499353097987811e-01,-2.317728325978587745e-01,5.152946713999273953e+00,9.163871106926821386e-02,-2.646125394405434594e+00,-3.461419611705047594e-03,-9.617786417810774147e-01,-2.677740936453382374e-17,1.272868481292994236e+00,5.139258816047809653e+00,2.483029362769746839e+00,-2.840958751998101217e+00,-8.167253434554362368e-01,-1.022362966517773586e+00,-6.162972434288065404e-01
1.880000000000000004e-01,-1.236330528785382299e+00,-1.099913816933414612e+00,-1.082180335397099036e+01,-1.086041065681659035e+01,-1.236330528785382299e+00,-6.105068402593396559e-01,2.173544360492642102e+00,5.104990983583984843e+00,1.340884752404184477e-01,-4.078926256435519981e-01,-3.492762198392975609e-02,-5.480159615875079132e-02,-2.410281170450827293e-02,-1.235838779301517004e-01,-8.503023924790053959e-04,7.263276783427782823e-02,1.907815184878492776e+00,2.264458253803772539e-02,2.433594882452375430e+00,-1.744360077431008071e-01,-6.788312479344484895e-01,-5.974024452293950210e-02,-6.983349546917012596e-01,-2.339877990172159195e-01,5.154159144924076230e+00,8.885666356857192805e-02,-2.646804261617170528e+00,-3.161514299784237182e-03,-9.619778458049660363e-01,-3.740750104274497838e-17,1.265934760217724886e+00,5.141876105478184300e+00,2.467649949862196657e+00,-2.845343081064779511e+00,-8.055766401643844610e-01,-1.022568392720384578e+00,-6.257021868574234036e-01
1.890000000000000013e-01,-1.237366426020321430e+00,-1.115541373792831692e+00,-1.084558884069535623e+01,-1.088513522034075720e+01,-1.237366426020321430e+00,-6.205329104539158980e-01,2.181587626835654437e+00,5.116029990789999538e+00,1.277492372762918382e-01,-4.187283811408471501e-01,-3.581906747079699471e-02,-5.626270928752388767e-02,-2.470402250268298114e-02,-1.268657277971945718e-01,-8.812526419749776383e-04,7.456049769195731425e-02,1.919332428876683982e+00,3.233928644984027795e-02,2.436293043306318573e+00,-1.901841382126548408e-01,-6.826715697405982830e-01,-6.108098584175199880e-02,-6.962610972044370738e-01,-2.357919844649612184e-01,5.146813737208719708e+00,8.590758258491593136e-02,-2.643094686224120249e+00,-2.860095243086918215e-03,-9.605796703886252397e-01,0.000000000000000000e+00,1.264812063270875697e+00,5.143333956187762901e+00,2.465937916603710534e+00,-2.857982846939458366e+00,-8.123973927808798567e-01,-1.022541908872352190e+00,-6.217005995124798012e-01
1.900000000000000022e-01,-1.238304757974438175e+00,-1.128582383464368899e+00,-1.087200049150838232e+01,-1.091241495406889683e+01,-1.238304757974438175e+00,-6.271305716022433918e-01,2.188774668585779182e+00,5.128208215761842936e+00,1.224998168526101328e-01,-3.744955141883264949e-01,-3.200124503493942396e-02,-5.032422508955480822e-02,-2.205777849946486194e-02,-1.134631442767515125e-01,-7.959977052126948832e-04,6.668262128689537993e-02,1.904665880135292699e+00,3.772163468526772839e-02,2.413995410070646663e+00,-1.953319743603171843e-01,-6.815906639516835508e-01,-6.312650629184510254e-02,-6.945101167155544042e-01,-2.380518978913908901e-01,5.142267091627123143e+00,8.261930899391450867e-02,-2.640829234997863040e+00,-2.514775305527250111e-03,-9.597026420788626888e-01,0.000000000000000000e+00,1.292118468055575509e+00,5.147987481277451316e+00,2.446290493975006530e+00,-2.858218987857644944e+00,-7.975685835339623164e-01,-1.023625146075920478e+00,-6.278274954286590104e-01
