epoch,mean_ret,mean_len,pi_loss,vf_loss,kl,pi_iters,n_episodes,rmse_curve,rmse_line,rmse_hold,elapsed_s
267,-830.6131,250.0,-0.004931,38818.320312,0.015646,6,8,4.5952,6.9899,1.7641,5.61
268,-640.0952,250.0,-0.007324,12960.881836,0.018354,5,8,4.4694,2.6376,2.6969,5.68
269,-694.6300,250.0,-0.007978,8268.166992,0.016551,7,8,4.8015,2.8034,2.6674,5.78
270,-627.9670,250.0,-0.006111,10153.668945,0.016172,7,8,3.9990,2.5583,3.0770,5.81
271,-655.1701,250.0,-0.013966,7734.393066,0.015181,31,8,3.2330,3.5910,4.8048,5.67
272,-489.0976,250.0,-0.010881,50437.898438,0.015203,6,8,6.9107,3.6120,1.9131,5.55
273,-1080.3838,226.7,-0.012462,32202.976562,0.018572,7,9,37.7243,2.7858,1.8682,5.89
274,-621.8407,250.0,-0.005861,18914.285156,0.016709,6,8,6.2726,2.4487,2.6107,5.79
275,-653.2282,250.0,-0.004729,11596.636719,0.015748,6,8,5.4477,2.1266,2.3873,5.58
276,-548.5784,250.0,-0.006873,11752.858398,0.015690,6,8,3.3836,3.9170,2.0067,5.48
277,-831.5503,224.7,-0.007073,58792.480469,0.015182,11,9,10.2290,6.7138,2.6497,5.68
278,-675.4210,250.0,-0.007402,27484.419922,0.015201,7,8,4.1628,5.5401,2.7746,5.50
279,-981.3814,250.0,-0.005806,9111.347656,0.017830,7,8,3.9719,4.4626,4.9170,5.75
280,-598.1406,250.0,-0.007281,19721.462891,0.016686,8,8,5.9315,1.7909,1.7641,5.66
281,-823.1143,250.0,-0.007979,20229.507812,0.016850,9,8,6.3612,2.7393,1.5977,5.54
282,-620.7057,250.0,-0.007182,21111.451172,0.015309,7,8,4.9898,4.1018,2.4863,5.60
283,-855.9258,224.8,-0.008734,10531.905273,0.015895,11,9,8.2866,4.0379,4.8802,5.68
284,-547.5081,250.0,-0.004350,7280.980469,0.015089,7,8,3.7444,3.5039,2.1086,5.39
285,-698.5579,227.2,-0.007264,11389.485352,0.016585,6,9,8.3816,3.3721,1.9934,5.67
286,-588.8857,239.4,-0.009058,20891.576172,0.018492,5,8,7.9635,3.1039,2.1253,5.48
287,-811.4595,228.8,-0.008919,26062.888672,0.018913,6,9,17.5767,3.5488,4.9472,5.29
288,-830.8529,250.0,-0.006612,11643.105469,0.020140,6,8,4.8007,3.4883,4.1988,5.43
289,-839.8837,224.0,-0.008570,33301.253906,0.015123,8,9,8.5487,4.6157,7.9403,5.51
290,-1098.2404,250.0,-0.004791,50840.050781,0.015002,6,8,5.9638,5.7971,2.2546,5.70
291,-493.4767,230.7,-0.009767,8858.551758,0.017198,10,9,5.6134,3.3648,2.2670,5.54
292,-626.4560,250.0,-0.008583,8588.970703,0.015581,11,8,4.2844,3.8428,nan,5.38
293,-730.2786,250.0,-0.005669,6506.799805,0.015656,9,8,5.1317,2.9110,2.0892,5.55
294,-586.4003,250.0,-0.004744,8401.931641,0.015619,8,8,4.9305,2.3057,1.9280,5.30
295,-678.0864,250.0,-0.015629,17562.089844,0.015078,35,8,3.6636,3.9354,4.0376,5.82
296,-510.8390,227.1,-0.007568,10923.697266,0.017532,7,9,21.9329,2.8393,2.0525,5.34
297,-595.3252,250.0,-0.007093,10285.731445,0.017551,6,8,4.6776,2.6887,nan,5.54
298,-552.7157,250.0,-0.008885,10329.237305,0.019478,6,8,3.9892,2.6320,1.7342,5.57
299,-613.7164,224.8,-0.006729,6708.752930,0.015038,9,9,9.8856,3.7529,nan,5.41
300,-492.1841,226.8,-0.010709,8988.723633,0.015361,9,9,16.0621,2.9617,2.6975,5.52
301,-490.4149,250.0,-0.008971,50742.214844,0.016348,6,8,5.7948,6.1171,2.6353,5.39
302,-1228.5166,250.0,-0.009853,51134.812500,0.019236,5,8,6.0025,7.6124,2.3362,5.71
303,-629.6018,250.0,-0.003968,13313.864258,0.016552,7,8,4.0424,3.2402,2.2612,5.69
304,-609.1763,250.0,-0.015195,15845.333984,0.015313,26,8,2.7001,3.8752,6.2355,5.71
305,-784.1462,250.0,-0.008109,13647.009766,0.015678,13,8,4.3571,4.1995,4.0187,5.66
306,-521.1686,250.0,-0.011696,8456.740234,0.015524,15,8,3.6572,2.4703,1.5343,5.66
307,-654.2480,250.0,-0.012329,15659.032227,0.016484,10,8,7.5474,2.4726,2.7476,5.59
308,-894.8635,249.5,-0.005917,35886.890625,0.015394,7,8,7.8581,2.6015,1.7539,5.70
309,-803.1124,250.0,-0.015900,51271.113281,0.015249,21,8,4.1162,6.7114,1.8547,5.62
310,-839.1254,250.0,-0.013893,34713.695312,0.015178,27,8,2.2681,6.5809,2.6389,5.65
311,-514.3892,224.9,-0.009585,34087.222656,0.016879,8,9,9.1948,5.6643,3.8374,5.37
312,-1392.9712,247.9,-0.008373,91885.882812,0.018259,7,8,18.1378,5.6929,3.2291,5.34
313,-648.7134,250.0,-0.011084,6257.405762,0.015789,18,8,4.0411,2.7883,2.2445,5.67
314,-511.8314,225.4,-0.007320,9285.711914,0.015561,12,9,7.0244,2.5839,1.8061,5.58
315,-505.4193,250.0,-0.008080,18772.695312,0.015200,6,8,5.1158,3.1139,2.1813,5.38
316,-932.2321,250.0,-0.008175,46771.828125,0.015546,4,8,5.6711,4.5380,1.8802,5.44
317,-665.6761,223.9,-0.005784,18702.992188,0.016591,8,9,5.7245,5.4633,2.3895,5.44
318,-838.6891,250.0,-0.007181,29284.062500,0.016552,8,8,3.8861,5.5570,3.5060,5.57
319,-683.6729,230.8,-0.008627,9623.352539,0.015309,8,9,8.7038,3.1691,1.8316,5.25
320,-652.0055,224.9,-0.005735,20476.314453,0.015196,6,9,10.1748,3.1773,6.1746,5.70
321,-518.4205,250.0,-0.006207,16704.617188,0.015402,6,8,5.5622,3.2497,1.5721,5.38
322,-1323.9754,250.0,-0.007527,78056.250000,0.015796,4,8,8.3014,4.9708,nan,5.47
323,-810.6402,250.0,-0.007340,10089.841797,0.018220,8,8,4.9660,4.3203,1.6643,5.32
324,-582.1992,250.0,-0.005206,8096.348145,0.015410,6,8,3.2271,3.6361,1.4522,5.52
325,-532.2975,250.0,-0.009822,14365.278320,0.016884,6,8,3.9679,3.3493,nan,5.50
326,-656.6334,238.8,-0.012825,11828.216797,0.016901,9,8,4.8374,3.9428,nan,5.53
327,-714.0603,250.0,-0.008976,10913.446289,0.015607,12,8,4.2043,2.8232,1.8183,5.60
328,-590.0307,250.0,-0.007277,11714.121094,0.015330,6,8,4.5685,2.6114,1.7220,5.25
329,-743.2649,250.0,-0.006490,30242.443359,0.016601,6,8,7.1127,3.2797,4.9795,5.42
330,-976.9819,222.9,-0.007134,52682.562500,0.016908,6,9,9.2719,4.3755,2.8310,5.38
331,-783.0845,223.9,-0.005684,16851.029297,0.017073,6,9,5.1448,5.0815,nan,5.46
332,-481.5013,223.8,-0.006531,7837.830078,0.016280,10,9,5.5154,2.8255,2.2591,5.55
333,-507.4001,203.7,-0.009667,8857.646484,0.016117,7,10,15.2404,2.5138,2.8073,5.33
334,-900.7704,250.0,-0.006868,41643.277344,0.016789,5,8,6.9386,2.2838,2.0323,5.56
335,-643.6916,250.0,-0.009056,17732.654297,0.017055,5,8,4.2298,2.5592,1.9324,5.69
336,-552.6064,250.0,-0.009845,7401.568359,0.015876,13,8,3.3225,2.7027,2.3235,5.65
337,-602.8103,226.8,-0.005752,6280.533691,0.015523,7,9,6.7041,2.6663,2.6300,5.52
338,-704.3050,250.0,-0.004841,19560.251953,0.015069,5,8,5.7140,3.4200,1.9051,5.59
339,-762.7683,224.4,-0.012413,40888.425781,0.020964,5,9,7.4215,2.5831,1.8011,5.50
340,-440.2530,224.2,-0.005334,13841.211914,0.016764,6,8,5.4387,2.7200,1.8338,5.51
341,-783.7906,250.0,-0.005980,11335.958984,0.015403,12,8,3.6000,4.4876,nan,5.59
342,-589.9647,250.0,-0.008375,14435.486328,0.015175,10,8,2.6593,4.2903,2.0141,5.54
343,-811.9782,250.0,-0.007465,12901.664062,0.015526,10,8,3.9642,4.3407,4.2782,5.49
344,-387.3066,250.0,-0.007027,8289.288086,0.015448,14,8,2.5103,2.7958,1.4763,5.55
345,-1060.1815,249.2,-0.007807,87361.421875,0.016928,6,9,10.1258,3.8038,7.9420,5.39
346,-459.9946,250.0,-0.008079,10200.220703,0.015811,11,8,3.4592,2.8163,1.7849,5.64
347,-714.8972,250.0,-0.013174,14209.039062,0.015156,23,8,3.5765,4.2583,2.0372,5.47
348,-605.0499,250.0,-0.008467,6599.059082,0.016149,11,8,4.1748,3.3149,2.0617,5.46
349,-856.0593,250.0,-0.008656,50721.058594,0.017688,4,8,6.0888,3.2525,1.8777,5.61
350,-463.6808,250.0,-0.007092,7130.389648,0.015637,11,8,2.6481,2.3238,2.0714,5.71
