epoch,mean_ret,mean_len,pi_loss,vf_loss,kl,pi_iters,n_episodes,rmse_curve,rmse_line,rmse_hold,elapsed_s
277,-358.0662,250.0,-0.031588,1461.026489,0.015177,41,8,1.9558,2.0770,nan,5.39
278,-629.0014,250.0,-0.009058,9561.135742,0.015533,8,8,4.9123,2.7864,nan,5.77
279,-554.4812,250.0,-0.007115,8301.984375,0.015472,7,8,5.4714,2.0529,nan,5.41
280,-898.2867,250.0,-0.023867,30719.292969,0.015294,23,8,8.1785,3.0971,nan,5.79
281,-570.4203,250.0,-0.006125,5729.775879,0.016904,6,8,2.0964,4.4585,nan,5.34
282,-431.3606,250.0,-0.042197,2801.309326,0.009838,80,8,3.2695,2.0120,nan,5.70
283,-593.9808,250.0,-0.008235,3923.763184,0.016955,6,8,2.0354,3.6109,nan,5.35
284,-413.1510,250.0,-0.005602,2298.217773,0.018334,5,8,1.4056,3.3058,nan,5.50
285,-341.0431,250.0,-0.007168,1080.792969,0.015205,6,8,1.5063,1.9919,nan,5.82
286,-755.6461,250.0,-0.006107,7540.249023,0.015801,5,8,5.0419,2.8875,nan,5.48
287,-662.8050,250.0,-0.005889,5859.606934,0.019157,5,8,5.9697,3.6236,nan,5.59
288,-452.9529,250.0,-0.008433,3020.126709,0.015166,8,8,2.8360,2.1780,nan,5.37
289,-684.3705,250.0,-0.006046,8804.586914,0.018989,5,8,5.2976,1.9992,nan,5.53
290,-1111.8866,250.0,-0.005169,91491.359375,0.015008,3,8,6.9623,6.9518,nan,5.60
291,-699.5747,250.0,-0.005659,21126.839844,0.019703,5,8,5.4880,1.7968,nan,5.44
292,-783.0432,250.0,-0.005267,12586.638672,0.018314,5,8,5.0640,4.1886,nan,5.40
293,-649.0783,250.0,-0.007498,6029.165039,0.018034,5,8,3.7353,3.1093,nan,5.44
294,-651.2285,250.0,-0.013813,9662.987305,0.015598,14,8,6.1530,2.9836,nan,5.43
295,-483.4042,250.0,-0.007023,3372.916504,0.017137,5,8,2.5396,3.2722,nan,5.41
296,-375.1736,250.0,-0.005468,1545.239380,0.017059,5,8,1.6203,2.4155,nan,5.73
297,-639.8822,250.0,-0.005173,7301.214844,0.015749,7,8,6.6810,2.5686,nan,5.44
298,-363.4946,250.0,0.003058,1465.905518,0.017750,6,8,1.6745,2.3834,nan,5.65
299,-430.5526,250.0,-0.006654,1865.369263,0.015466,8,8,2.2679,2.5245,nan,5.71
300,-388.4989,250.0,-0.005814,1835.746338,0.015203,5,8,2.3843,2.0339,nan,5.69
301,-418.0719,250.0,-0.005819,1768.171997,0.018896,5,8,1.6552,2.6127,nan,5.57
302,-508.4515,250.0,-0.036321,3301.020020,0.010027,80,8,3.1400,2.3738,nan,5.88
303,-423.2853,250.0,0.032922,1310.009521,0.019221,3,8,1.9073,2.5838,nan,5.85
304,-962.0568,250.0,-0.001544,39784.949219,0.018929,3,8,4.5434,5.4514,nan,5.70
305,-447.7068,250.0,-0.006348,4868.235352,0.022880,4,8,3.7509,1.7569,nan,6.03
306,-308.6697,250.0,-0.004425,1463.064941,0.017996,4,8,1.8799,2.5677,nan,5.98
307,-440.5375,250.0,-0.004855,3556.899658,0.015417,5,8,3.2056,1.8733,nan,5.71
308,-752.5000,250.0,-0.004397,25876.492188,0.015861,4,8,7.1522,3.5529,nan,5.61
309,-368.7194,250.0,-0.001718,2121.490479,0.015911,5,8,2.3132,2.1049,nan,5.40
310,-878.4343,250.0,-0.005396,20155.152344,0.016061,5,8,5.9012,2.6428,nan,5.62
311,-441.1981,250.0,-0.008024,2170.013672,0.015928,6,8,2.4115,2.3820,nan,5.60
312,-604.9955,250.0,-0.007209,7495.984863,0.017643,6,8,4.4917,2.8105,nan,5.58
313,-661.0730,250.0,-0.006263,9192.417969,0.016018,6,8,6.5204,2.9117,nan,5.71
314,-580.0258,250.0,-0.005268,6299.954102,0.015254,7,8,4.7970,2.3136,nan,5.43
315,-452.5977,250.0,-0.007040,2277.576172,0.016532,6,8,2.3979,2.9626,nan,5.65
316,-568.0441,250.0,-0.009608,4263.719727,0.015950,9,8,3.9058,2.5089,nan,5.73
317,-529.4553,250.0,-0.006541,4697.163086,0.017581,4,8,3.5960,1.8280,nan,5.58
318,-492.8254,250.0,-0.009949,8177.461914,0.015835,11,8,4.3974,1.8956,nan,5.76
319,-376.1900,250.0,-0.032976,2200.230225,0.006745,80,8,2.5039,1.8664,nan,5.82
320,-646.5104,250.0,-0.007610,7460.475098,0.017940,6,8,4.8176,2.2913,nan,5.48
321,-514.0368,250.0,-0.030590,4561.180176,0.015303,48,8,4.0912,1.5512,nan,5.76
322,-380.6050,250.0,-0.009466,1489.374634,0.015923,7,8,2.1948,2.0421,nan,5.50
323,-372.6056,250.0,-0.011193,1371.459717,0.015936,9,8,1.5329,2.4596,nan,5.51
324,-590.2168,250.0,-0.006546,8134.190918,0.015935,6,8,4.7154,2.3594,nan,5.79
325,-583.8134,250.0,-0.006139,5638.601074,0.019491,5,8,3.4522,5.4679,nan,5.59
326,-583.8865,250.0,-0.004543,5962.441895,0.016686,6,8,5.1938,2.2267,nan,5.65
327,-425.4961,250.0,-0.005829,2567.244141,0.018591,5,8,1.7232,2.8788,nan,5.43
328,-652.6200,250.0,0.001747,8753.664062,0.015423,8,8,4.0552,4.0870,nan,5.57
329,-548.4161,250.0,-0.007097,4606.187500,0.020814,5,8,4.0285,2.5124,nan,5.49
330,-430.6139,250.0,-0.008146,1769.172974,0.015959,6,8,3.2047,2.1810,nan,5.46
331,-353.5894,250.0,-0.003894,1301.143433,0.016087,5,8,2.1579,2.1155,nan,5.48
332,-423.3512,250.0,-0.007408,1664.662598,0.015803,8,8,2.0372,2.9642,nan,5.74
333,-374.7714,250.0,-0.007490,1250.232300,0.020732,5,8,1.9337,2.1178,nan,5.72
334,-611.3321,250.0,-0.006495,5185.244141,0.015290,6,8,3.2743,3.5325,nan,5.81
335,-644.1865,250.0,-0.006826,8620.848633,0.017728,7,8,4.6116,4.6103,nan,5.77
336,-653.0721,250.0,-0.004998,12472.178711,0.015024,5,8,5.0977,2.7712,nan,5.73
337,-644.9689,250.0,-0.015744,8132.246094,0.015318,17,8,4.4092,3.5048,nan,5.77
338,-691.5712,250.0,-0.005394,8839.168945,0.016956,5,8,4.9715,2.2347,nan,5.53
339,-753.8170,250.0,-0.006543,18721.056641,0.015768,7,8,7.0717,2.6320,nan,5.63
340,-307.9603,250.0,-0.005343,924.104248,0.015522,4,8,1.5775,2.3010,nan,5.51
341,-434.9419,250.0,-0.005185,1728.429810,0.018166,5,8,2.2242,3.0317,nan,5.41
342,-527.4556,250.0,-0.006880,4397.149414,0.020125,5,8,2.5696,4.8107,nan,5.58
343,-468.2421,250.0,-0.004942,3106.864014,0.016912,5,8,3.5074,2.0331,nan,5.64
344,-731.4506,250.0,-0.041741,6736.215332,0.014020,80,8,2.4720,5.2123,nan,5.62
345,-1031.4482,250.0,-0.045429,27843.427734,0.014639,80,8,7.5788,2.1660,nan,5.78
346,-558.0763,250.0,-0.009018,3720.485107,0.018091,6,8,2.9834,4.5402,nan,5.61
347,-399.8666,250.0,-0.005267,2804.823486,0.017494,6,8,3.4305,1.8902,nan,5.55
348,-713.3446,250.0,-0.006129,21300.935547,0.022552,4,8,5.4567,2.1382,nan,5.80
349,-402.7202,250.0,-0.006359,2157.589600,0.016399,6,8,2.0884,2.6014,nan,5.48
350,-641.0504,250.0,-0.007860,8014.134277,0.016053,7,8,5.7878,2.6000,nan,5.61
