t,f_ext_x,f_ext_y,f_ext_z,f_ext_phi,f_ext_motion_0,f_ext_motion_1,f_ext_motion_2,f_ext_motion_3,f_ext_motion_4,tau_v_0,tau_v_1,tau_v_2,tau_v_3,tau_v_4,tau_v_5,tau_v_6,tau_x_0,tau_x_1,tau_x_2,tau_x_3,tau_x_4,tau_x_5,tau_x_6,tau_phi_0,tau_phi_1,tau_phi_2,tau_phi_3,tau_phi_4,tau_phi_5,tau_phi_6,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6
4.580000000000000182e-01,3.802271557771004784e-01,1.148545024282582538e+00,-8.958671473492715975e+00,-8.541333497872427571e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.114703515164672865e-01,1.913832644910402545e-02,2.927746102710636344e-02,7.681480929652566812e-03,6.393564222101648375e-02,1.465662774631903932e-03,-3.743024535345833292e-02,2.535445472147375590e+00,6.598191869422693756e-01,3.339619870294909809e-01,5.622987805359948021e-01,-1.346972557050201358e+00,-3.067664124279390059e-01,-1.321979042754029554e-01,-8.946301254354241950e-01,4.375929573067642409e+00,-7.081763860487518825e-01,-2.279505540187152235e+00,8.311921552425308168e-02,-8.261746434940457906e-01,0.000000000000000000e+00,1.852285698228418820e+00,5.054887086459015855e+00,-3.449369379921545242e-01,-1.709525278721504948e+00,-1.199917699304931862e+00,-1.131475393147352904e+00,-1.696281496288613022e-01
4.590000000000000191e-01,3.949895662254372386e-01,1.133497572601094738e+00,-8.956063028745807841e+00,-8.539887047703956569e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.783269998171332915e-01,1.615900536423055256e-02,2.469178632382550490e-02,6.463875932277069782e-03,5.391438681712545228e-02,1.238854852062720247e-03,-3.156298669708410692e-02,2.565046937412762684e+00,6.633126014525762004e-01,3.529219771463261157e-01,5.713654679665020053e-01,-1.352871388751820003e+00,-3.063261891381352520e-01,-1.279104906246979756e-01,-8.987823867486397500e-01,4.381915596375778321e+00,-7.121249290664868337e-01,-2.282852014111098615e+00,8.356017412549936185e-02,-8.274024044224782548e-01,0.000000000000000000e+00,1.844591550481256226e+00,5.061387203192585282e+00,-3.345111655963352026e-01,-1.705022670212319458e+00,-1.215396827809195113e+00,-1.132489738708550853e+00,-1.594734773217820756e-01
4.600000000000000200e-01,4.081574462913515333e-01,1.117955323889160857e+00,-8.950195626050676978e+00,-8.534383592101224991e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.829196226524731905e-01,1.660288949379713774e-02,2.533135060293210603e-02,6.610849916221990877e-03,5.530164307744193236e-02,1.274882612398312368e-03,-3.237447635254984968e-02,2.517801204706393570e+00,6.515001432661963188e-01,2.924669697764534226e-01,5.915583069580949704e-01,-1.347468243448668890e+00,-3.036281160130287482e-01,-1.265046982911455786e-01,-9.040592857461576815e-01,4.386071713466930255e+00,-7.173574256746555466e-01,-2.285364379875593599e+00,8.414560102653632911e-02,-8.283308262277779832e-01,-1.046843230486060001e-16,1.796661541612709190e+00,5.054174746226924420e+00,-3.995591052952700006e-01,-1.687195223001276556e+00,-1.208020999344690649e+00,-1.130684059628408455e+00,-1.588791746436955532e-01
4.610000000000000209e-01,4.196013415700566296e-01,1.102470682145742398e+00,-8.942215775226483032e+00,-8.527438082427808652e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.978559765271941939e-01,1.798456851142257035e-02,2.740266737354185925e-02,7.132763239851452365e-03,5.981653980601256415e-02,1.382781293419548885e-03,-3.501699466213505779e-02,2.594547968270981997e+00,6.852698602862496990e-01,3.509643650159217088e-01,5.493692945772495895e-01,-1.362532295267522731e+00,-3.081799312131662250e-01,-1.179219149289541246e-01,-9.037870643986718466e-01,4.367880753157848517e+00,-7.179300357113169717e-01,-2.276196867481090180e+00,8.418706304565640175e-02,-8.250210904152632807e-01,-6.258033262264511709e-17,1.888616880399504261e+00,5.071135181955519933e+00,-3.395630033218534072e-01,-1.719694809663989021e+00,-1.218528692415853598e+00,-1.131818240335009884e+00,-1.529389095910892449e-01
4.620000000000000218e-01,4.285420501310666097e-01,1.095000654143500896e+00,-8.939401113222103845e+00,-8.523583949133461957e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.109293009442701206e-01,1.920250383525150956e-02,2.921725096781364189e-02,7.583164794483388677e-03,6.376784781328352636e-02,1.478577721755485038e-03,-3.732942766702798676e-02,2.626558529351664895e+00,6.834990346803171413e-01,3.685273499463083136e-01,5.796448824594402360e-01,-1.367986976610321204e+00,-3.090696582427228112e-01,-1.110758071153136739e-01,-9.099702042320825246e-01,4.378427335309828194e+00,-7.237776874603202293e-01,-2.282013505258112307e+00,8.484607031329940985e-02,-8.271483988433716572e-01,-6.272613364750882868e-17,1.927517626063852463e+00,5.081128873825396575e+00,-3.260330865461982808e-01,-1.694785458004188783e+00,-1.219373058483738337e+00,-1.134739479364339054e+00,-1.484052347823417439e-01
4.630000000000000226e-01,4.361574041299998150e-01,1.102596913012189539e+00,-8.940607503965123826e+00,-8.522334351793080742e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.305029084190867161e-01,2.099533959736159597e-02,3.192970063591165503e-02,8.279211376049085830e-03,6.968478072202771711e-02,1.617400804495441793e-03,-4.079291999663274548e-02,2.664614540624821171e+00,6.883591956574124371e-01,4.053868389836738917e-01,5.836944678042348400e-01,-1.372825851768303407e+00,-3.092177105957774619e-01,-1.076679542103118614e-01,-9.124904320291734594e-01,4.384204345795270186e+00,-7.260866658238372962e-01,-2.285133407674219796e+00,8.510753253743025271e-02,-8.282846320553436392e-01,-1.056633417470095269e-16,1.982627017014734427e+00,5.093558881050044285e+00,-2.887701262042517425e-01,-1.693159728493935923e+00,-1.218033538508845437e+00,-1.135884941846625695e+00,-1.484608742069447040e-01
4.640000000000000235e-01,4.418532626348099512e-01,1.125307007144371596e+00,-8.940965903507018808e+00,-8.515642115909782817e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.869020764155349679e-01,1.705000889118348309e-02,2.589354562867499099e-02,6.695980502425939208e-03,5.650269724987064951e-02,1.315103267575301951e-03,-3.307567410837011085e-02,2.685210468127583905e+00,7.045820323115743467e-01,4.127535532563434972e-01,5.586829451398963586e-01,-1.379775196061259646e+00,-3.100539154237255124e-01,-1.049505214241033824e-01,-9.138744857007534694e-01,4.373767475326438614e+00,-7.279677883156041585e-01,-2.279994995646950517e+00,8.530172276249273211e-02,-8.264377193132241839e-01,1.058244056656571588e-16,1.958238058842365348e+00,5.095399516529195871e+00,-2.893206894305856425e-01,-1.714616070004628234e+00,-1.237970776048896271e+00,-1.135176531469374250e+00,-1.380261955324733891e-01
4.650000000000000244e-01,4.449536802532513269e-01,1.158919871156434800e+00,-8.939365321637289696e+00,-8.505074402562563307e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.829267290368069010e-01,1.671147047715286146e-02,2.534590512541626955e-02,6.537723226095418921e-03,5.530023787792219536e-02,1.290494363884590314e-03,-3.237125917632405203e-02,2.702248425156336786e+00,6.963541264247068430e-01,4.228053124451230382e-01,5.937171433967404210e-01,-1.380310252797896320e+00,-3.091146321150523568e-01,-9.893951288324226434e-02,-9.201060512609903208e-01,4.388948756509038596e+00,-7.335699336382006663e-01,-2.288168683068914522e+00,8.593151332288451183e-02,-8.294190643333096968e-01,0.000000000000000000e+00,1.965069102932153422e+00,5.102014353410898373e+00,-2.854187160676613377e-01,-1.687913816446078519e+00,-1.239078501597089765e+00,-1.137243202084477600e+00,-1.313107720595663164e-01
4.660000000000000253e-01,4.470732510003297411e-01,1.196913196040451322e+00,-8.935682718196650498e+00,-8.490914262036513449e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.778169666762606516e-01,1.627010982346218521e-02,2.464172746192269670e-02,6.337309183241964308e-03,5.375476016264746359e-02,1.258224840774707295e-03,-3.146600059784400438e-02,2.685631215369034930e+00,7.038106617291206568e-01,3.930856227993840823e-01,5.813744371500345620e-01,-1.379001480519749023e+00,-3.111620357356145727e-01,-9.468858108999521350e-02,-9.211722993030301287e-01,4.375336608370992586e+00,-7.353079490465226353e-01,-2.281391970759871324e+00,8.610745999493091274e-02,-8.269835006731496296e-01,-6.266531994459492893e-17,1.942275882742265258e+00,5.095417379923575574e+00,-3.175805987852158285e-01,-1.693680224426594716e+00,-1.239139260362170702e+00,-1.136887311567989611e+00,-1.261545816878392734e-01
4.670000000000000262e-01,4.493035617604055343e-01,1.232854479164803507e+00,-8.930750664306591702e+00,-8.475765894615499008e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.153665430768798295e-01,1.973846717246833388e-02,2.984872142410553708e-02,7.652654409647198161e-03,6.510473679970336935e-02,1.528769202217790174e-03,-3.810909152690297730e-02,2.693251812609754214e+00,7.034794396999245469e-01,3.904956085449017289e-01,5.960509084475066333e-01,-1.380581496595440161e+00,-3.117814688193790151e-01,-9.033949300481997069e-02,-9.259127342379278591e-01,4.378370189939212231e+00,-7.400153283780320779e-01,-2.283327807419269551e+00,8.662875743321984956e-02,-8.277037096276969041e-01,-6.270299066705070356e-17,1.982705621448706212e+00,5.101588096811604522e+00,-3.196709984090247980e-01,-1.679624244562115898e+00,-1.228848002362517011e+00,-1.137956409244857969e+00,-1.284485845317230313e-01
4.680000000000000271e-01,4.518988801361784602e-01,1.263950944672613597e+00,-8.924898434831666449e+00,-8.462571602346663724e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.462573378586193074e-01,2.258192362281962948e-02,3.413151352099393077e-02,8.741538722922692281e-03,7.444248662720583110e-02,1.749903267750379295e-03,-4.357466227106831375e-02,2.689845844955938148e+00,7.033243595955319671e-01,3.859119034560025141e-01,5.983805795421746065e-01,-1.378400602483954351e+00,-3.121006369047059636e-01,-8.773678341415805382e-02,-9.271206866703698424e-01,4.377532711030683643e+00,-7.412943136883937134e-01,-2.283009817875381486e+00,8.676864447756543752e-02,-8.275950898980176662e-01,0.000000000000000000e+00,2.008982496144187557e+00,5.103438994249035687e+00,-3.212508967113972824e-01,-1.675887699610284276e+00,-1.217189471379183097e+00,-1.137945823534973311e+00,-1.313114456852263745e-01
